userid,state,weixin,android,ios,first_platform,last_platform,change
10896,new,0,1,0,android,None,False
10897,normal,4,0,0,weixin,weixin,False
10900,new,0,0,10,ios,ios,False
10901,new,1,0,0,weixin,None,False
10906,new,2,0,0,weixin,weixin,False
10907,normal,9,0,0,weixin,weixin,False
10914,normal,10,0,0,weixin,weixin,False
10915,normal,2,0,0,weixin,weixin,False
10916,normal,3,0,0,weixin,weixin,False
10919,new,0,2,0,android,android,False
10922,normal,5,2,0,android,weixin,True
10926,normal,5,0,0,weixin,weixin,False
10928,new,0,1,0,android,None,False
10933,new,2,2,0,weixin,weixin,True
10934,normal,9,0,0,weixin,weixin,False
10905,normal,2,22,0,android,android,True
10941,normal,4,0,0,weixin,weixin,False
10942,new,2,0,0,weixin,weixin,False
1141,normal,16,0,0,weixin,weixin,False
10945,normal,10,0,0,weixin,weixin,False
10948,new,1,0,0,weixin,None,False
10949,normal,0,0,1,ios,None,False
10954,normal,0,0,2,ios,ios,False
10957,new,4,0,0,weixin,weixin,False
10962,new,0,0,4,ios,ios,False
10964,new,1,0,0,weixin,None,False
10966,new,0,3,0,android,android,False
10968,new,0,4,0,android,android,False
10971,new,1,0,0,weixin,None,False
586,new,1,0,0,weixin,None,False
10972,normal,1,0,0,weixin,None,False
10975,new,1,0,0,weixin,None,False
10977,normal,7,0,1,weixin,weixin,True
10982,normal,12,0,0,weixin,weixin,False
10985,new,1,0,0,weixin,None,False
10986,new,3,0,0,weixin,weixin,False
10987,normal,9,2,0,weixin,weixin,True
10988,new,1,0,0,weixin,None,False
10991,normal,7,0,0,weixin,weixin,False
10992,new,1,0,0,weixin,None,False
10993,new,1,0,0,weixin,None,False
10997,normal,7,0,0,weixin,weixin,False
11002,normal,8,0,0,weixin,weixin,False
11009,normal,3,0,0,weixin,weixin,False
11011,normal,16,0,0,weixin,weixin,False
11012,new,1,0,0,weixin,None,False
11013,normal,5,6,0,weixin,android,True
11016,normal,39,0,0,weixin,weixin,False
11028,normal,27,0,0,weixin,weixin,False
11029,normal,6,0,0,weixin,weixin,False
11031,normal,3,2,0,android,weixin,True
11036,new,2,0,0,weixin,weixin,False
11040,new,1,0,0,weixin,None,False
11006,new,29,0,0,weixin,weixin,False
11041,new,2,0,0,weixin,weixin,False
11042,new,0,0,2,ios,ios,False
11044,normal,2,0,0,weixin,weixin,False
11047,new,4,0,0,weixin,weixin,False
11052,new,2,0,0,weixin,weixin,False
11051,new,2,0,0,weixin,weixin,False
11054,normal,0,2,2,android,ios,True
11056,normal,0,2,0,android,android,False
11060,new,1,0,0,weixin,None,False
11063,normal,0,4,0,android,android,False
10970,normal,8,0,0,weixin,weixin,False
11064,new,0,7,0,android,android,False
11065,new,0,4,0,android,android,False
11069,new,4,0,0,weixin,weixin,False
11070,normal,5,14,0,weixin,android,True
11076,normal,0,2,0,android,android,False
11080,normal,4,0,0,weixin,weixin,False
11081,normal,1,0,0,weixin,None,False
11083,normal,3,0,0,weixin,weixin,False
11085,new,0,5,0,android,android,False
11088,normal,1,0,2,ios,weixin,True
11090,new,1,0,0,weixin,None,False
11091,normal,0,2,0,android,android,False
11094,new,1,0,0,weixin,None,False
11095,new,4,0,0,weixin,weixin,False
11103,normal,0,2,0,android,android,False
11102,normal,51,0,0,weixin,weixin,False
11109,normal,5,0,0,weixin,weixin,False
11110,normal,0,4,0,android,android,False
11116,new,1,0,0,weixin,None,False
11124,normal,11,0,0,weixin,weixin,False
11140,new,1,0,0,weixin,None,False
11142,normal,0,0,2,ios,ios,False
11144,normal,2,0,0,weixin,weixin,False
11149,normal,0,6,0,android,android,False
11160,new,5,0,0,weixin,weixin,False
