"amount","initamount","customamount"
"89.00","89.00",""
"69.00","69.00",""
"77.78","99.00","77.78"
"111.20","99.00","100.00"
"89.00","89.00",""
"80.00","109.00","80.00"
"79.00","79.00",""
"100.00","100.00",""
"300.00","150.00","300.00"
"77.80","109.00","77.80"
"77.80","99.00","77.80"
"112.00","109.00","112.00"
"112.00","99.00","112.00"
"167.00","120.00","100.00"
"300.00","300.00",""
"300.00","300.00",""
"300.00","300.00",""
"112.00","100.00","112.00"
"77.80","109.00","77.80"
"99.00","99.00",""
"69.00","69.00",""
"74.00","74.00",""
"77.80","99.00","77.80"
"112.00","79.00","112.00"
"74.00","74.00",""
"69.00","69.00",""
"135.00","135.00",""
"88.00","79.00",""
"49.00","49.00",""
"49.00","49.00",""
"77.78","109.00","77.78"
"77.78","99.00","77.78"
"49.00","49.00",""
"65.00","65.00",""
"114.00","114.00",""
"90.00","100.00","90.00"
"100.00","100.00",""
"77.80","109.00","77.80"
"160.00","160.00",""
"100.00","104.00","100.00"
"100.00","100.00",""
"160.00","160.00",""
"77.80","109.00","77.80"
"300.00","300.00",""
"69.00","69.00",""
"100.00","110.00","100.00"
"100.00","100.00",""
"100.00","54.00",""
"114.00","114.00",""
"77.80","109.00","77.80"
"115.00","115.00",""
"69.00","69.00",""
"49.00","49.00",""
"79.00","79.00",""
"80.00","109.00","80.00"
"77.80","109.00","77.80"
"100.00","100.00",""
"77.80","109.00","77.80"
"77.80","109.00","77.80"
"123.00","89.00",""
"49.00","49.00",""
"60.00","89.00","60.00"
"79.00","79.00",""
"120.00","120.00",""
"67.00","54.00","67.00"
"180.00","180.00",""
"89.00","89.00",""
"100.00","100.00",""
"200.00","200.00",""
"100.00","100.00",""
"150.00","200.00","150.00"
"100.00","100.00",""
"150.00","400.00","150.00"
"77.80","99.00","77.80"
"77.80","109.00","77.80"
"145.00","145.00",""
"114.00","114.00",""
"77.80","99.00","77.80"
"89.00","89.00",""
"64.00","49.00","64.00"
"200.00","360.00","200.00"
"49.00","49.00",""
"200.00","360.00","200.00"
"120.00","120.00",""
"89.00","109.00","89.00"
"120.00","120.00",""
"89.00","89.00",""
"79.00","79.00",""
"110.00","110.00",""
"120.00","120.00",""
"119.00","119.00",""
"80.00","109.00","80.00"
"125.00","125.00",""
"134.00","120.00",""
"89.00","89.00",""
"89.00","89.00",""
"89.00","89.00",""
"29.00","59.00","29.00"
"77.78","109.00","77.78"
"77.80","107.00","77.80"
"77.78","109.00","77.78"
"88.80","99.00","88.80"
"29.00","150.00","29.00"
"48.00","89.00","48.00"
"77.80","109.00","77.80"
"77.80","109.00","77.80"
"104.00","104.00",""
"49.00","49.00",""
"49.00","49.00",""
"59.00","59.00",""
"89.00","89.00",""
"61.12","79.00","61.12"
"91.67","89.00","60.00"
"59.00","59.00",""
"104.00","104.00",""
"49.00","49.00",""
"77.80","109.00","77.80"
"143.00","120.00",""
"110.80","109.00","77.80"
"100.00","100.00",""
"100.00","100.00",""
"69.00","69.00",""
"60.00","79.00","60.00"
"69.00","69.00",""
"79.00","79.00",""
"94.00","94.00",""
"61.12","79.00","61.12"
"64.00","49.00","64.00"
"79.00","79.00",""
"165.00","165.00",""
"77.78","109.00","77.78"
"180.00","180.00",""
"77.80","99.00","77.80"
"77.80","100.00","77.80"
"77.80","99.00","77.80"
"77.80","109.00","77.80"
"69.00","69.00",""
"160.00","160.00",""
"77.80","160.00","77.80"
"217.00","180.00",""
"69.00","69.00",""
"134.40","109.00","77.80"
"77.80","99.00","77.80"
"77.80","100.00","77.80"
"400.00","400.00",""
"160.00","160.00",""
"135.00","135.00",""
"77.80","109.00","77.80"
"110.00","110.00",""
"100.00","100.00",""
"80.00","104.00","80.00"
"165.00","165.00",""
"112.00","109.00","112.00"
"49.00","49.00",""
"89.00","54.00",""
"49.00","49.00",""
"100.00","100.00",""
"80.00","109.00","80.00"
"150.01","115.00",""
"77.80","109.00","77.80"
"190.00","190.00",""
"345.00","345.00",""
"77.80","109.00","77.80"
"100.00","100.00",""
"100.00","119.00","100.00"
"54.00","54.00",""
"109.00","109.00",""
"61.12","79.00","61.12"
"77.78","109.00","77.78"
"113.00","113.00",""
"100.00","100.00",""
"56.00","49.00",""
"100.00","100.00",""
"54.00","54.00",""
"200.00","200.00",""
"100.00","100.00",""
"69.00","69.00",""
"155.00","110.00",""
"88.88","109.00","88.88"
"79.00","79.00",""
"105.00","105.00","105.00"
"166.67","150.00","166.67"
"90.00","119.00","90.00"
"49.00","49.00",""
"49.00","49.00",""
"49.00","49.00",""
"150.00","150.00",""
"116.00","116.00",""
"109.00","109.00",""
"77.80","99.00","77.80"
"77.80","109.00","77.80"
"77.80","109.00","77.80"
"156.00","140.00","156.00"
"54.00","54.00",""
"77.80","99.00","77.80"
"77.80","99.00","77.80"
"68.00","54.00",""
"150.00","150.00",""
"54.00","54.00",""
"89.00","89.00",""
"60.00","79.00","60.00"
"60.00","79.00","60.00"
"77.80","99.00","77.80"
"112.00","49.00",""
"69.00","69.00",""
"79.00","79.00",""
"125.00","125.00",""
"100.00","100.00",""
"100.00","100.00",""
"69.00","69.00",""
"69.00","69.00",""
"77.80","99.00","77.80"
"100.00","109.00","100.00"
"120.00","120.00",""
"69.00","59.00","69.00"
"60.00","79.00","60.00"
"77.80","99.00","77.80"
"77.80","109.00","77.80"
"600.00","600.00",""
"56.00","109.00","56.00"
"79.00","79.00",""
"49.00","49.00",""
"100.00","124.00","100.00"
"100.00","100.00",""
"120.00","120.00",""
"120.00","120.00",""
"99.00","99.00",""
"160.00","160.00",""
"119.00","119.00",""
"100.00","124.00","100.00"
"89.00","109.00","77.80"
"230.00","230.00",""
"77.80","99.00","77.80"
"100.00","100.00",""
"131.00","99.00",""
"49.00","49.00",""
"54.00","54.00",""
"104.00","79.00",""
"59.00","59.00",""
"2081.00","2081.00",""
"54.00","54.00",""
"80.00","100.00","80.00"
"109.00","109.00",""
"99.00","99.00",""
"88.89","109.00","77.78"
"180.00","200.00","180.00"
"180.00","200.00","180.00"
"77.80","109.00","77.80"
"119.00","119.00",""
"77.78","109.00","77.78"
"277.80","100.00",""
"156.00","160.00","156.00"
"77.80","99.00","77.80"
"156.00","160.00","156.00"
"89.00","89.00",""
"109.00","109.00",""
"1301.00","49.00","1301.00"
"54.00","54.00",""
"156.00","160.00","156.00"
"66.67","100.00","66.67"
"49.00","49.00",""
"112.00","100.00",""
"135.00","105.00","100.00"
"400.00","400.00",""
"66.67","49.00","66.67"
"88.90","49.00","66.67"
"50.00","79.00","50.00"
"111.97","100.00","66.67"
"77.78","109.00","77.78"
"77.80","100.00","77.80"
"2313.00","2313.00",""
"80.00","109.00","80.00"
"100.00","109.00","80.00"
"134.67","74.00",""
"77.80","109.00","77.80"
"69.00","69.00",""
"89.00","89.00","89.00"
"77.80","99.00","77.80"
"77.80","109.00","77.80"
"69.00","69.00",""
"69.00","69.00",""
"77.80","109.00","77.80"
"119.00","119.00",""
"69.00","69.00",""
"119.00","119.00",""
"145.00","145.00",""
"49.00","49.00",""
"120.00","120.00",""
"127.00","115.00",""
"54.00","54.00",""
"150.00","150.00",""
"69.00","69.00",""
"89.00","89.00",""
"89.00","89.00",""
"77.80","99.00","77.80"
"49.00","49.00",""
"79.00","79.00",""
"150.00","150.00",""
"230.00","109.00","230.00"
"89.00","89.00",""
"153.00","120.00",""
"77.80","109.00","77.80"
"100.00","119.00","100.00"
"79.00","79.00",""
"79.00","79.00",""
"105.00","105.00",""
"89.00","79.00",""
"89.00","89.00",""
"120.00","120.00",""
"99.00","109.00","99.00"
"150.00","160.00","150.00"
"130.00","119.00","130.00"
"60.00","79.00","60.00"
"80.00","109.00","80.00"
"80.00","49.00","80.00"
"60.00","79.00","60.00"
"109.00","79.00","109.00"
"195.00","145.00","195.00"
"135.00","100.00",""
"120.00","120.00",""
"56.00","49.00",""
"107.00","107.00",""
"135.00","135.00",""
"77.80","109.00","77.80"
"160.00","160.00",""
"89.80","109.00","77.80"
"77.80","109.00","77.80"
"89.00","89.00",""
"155.00","155.00",""
"54.00","54.00",""
"69.00","69.00",""
"69.00","69.00",""
"80.00","109.00","80.00"
"80.00","109.00","80.00"
"49.00","49.00",""
"69.00","69.00",""
"49.00","49.00",""
"110.00","110.00",""
"77.78","109.00","77.78"
"111.20","109.00","77.78"
"111.12","100.00",""
"77.78","107.00","77.78"
"135.00","135.00",""
"100.00","109.00","100.00"
"185.00","185.00",""
"100.00","100.00",""
"180.00","180.00",""
"190.00","190.00",""
"224.00","120.00",""
"100.00","109.00","77.80"
"250.00","250.00",""
"171.70","120.00","150.00"
"80.00","100.00","80.00"
"70.00","109.00","60.00"
"260.00","260.00",""
"49.00","49.00",""
"60.00","79.00","60.00"
"100.00","100.00",""
"112.00","109.00","112.00"
"156.00","200.00","156.00"
"100.00","100.00",""
"77.80","109.00","77.80"
"100.00","100.00",""
"69.00","69.00",""
"99.00","99.00",""
"80.00","99.00","80.00"
"80.00","99.00","80.00"
"59.00","59.00",""
"99.00","99.00",""
"81.23","49.00",""
"112.00","100.00",""
"230.00","230.00",""
"100.00","104.00","100.00"
"125.00","125.00",""
"80.00","100.00","80.00"
"180.00","180.00",""
"54.45","49.00",""
"80.00","100.00","80.00"
"160.00","130.00","160.00"
"54.45","49.00",""
"77.78","109.00","77.78"
"130.00","104.00","130.00"
"77.78","99.00","77.78"
"230.00","170.00","230.00"
"160.00","135.00","160.00"
"77.78","109.00","77.78"
"111.12","109.00","111.12"
"104.00","104.00",""
"100.00","100.00",""
"80.00","109.00","80.00"
"112.00","89.00",""
"100.00","100.00",""
"400.00","400.00",""
"54.00","54.00",""
"111.12","109.00","111.12"
"55.56","109.00","55.56"
"300.00","200.00","300.00"
"77.80","99.00","77.80"
"60.00","79.00","60.00"
"77.80","99.00","77.80"
"112.00","109.00","112.00"
"60.00","79.00","60.00"
"77.80","109.00","77.80"
"111.12","100.00","111.12"
"111.78","99.00","77.78"
"77.78","109.00","77.78"
"49.00","49.00",""
"89.00","89.00",""
"109.00","109.00",""
"105.00","109.00","105.00"
"104.00","104.00",""
"79.00","79.00",""
"125.00","100.00",""
"77.80","99.00","77.80"
"120.00","120.00",""
"311.20","280.00",""
"110.00","110.00",""
"77.80","109.00","77.80"
"230.00","230.00",""
"100.00","109.00","100.00"
"175.00","175.00",""
"175.00","175.00",""
"109.00","109.00",""
"77.80","98.00","77.80"
"100.00","109.00","100.00"
"100.00","124.00","100.00"
"119.00","119.00",""
"77.80","109.00","77.80"
"98.89","89.00",""
"56.00","109.00","56.00"
"100.00","100.00",""
"222.23","160.00","222.23"
"77.80","109.00","77.80"
"77.78","99.00","77.78"
"135.00","135.00",""
"77.80","99.00","77.80"
"120.00","120.00",""
"111.80","99.00","77.80"
"54.00","54.00",""
"54.00","54.00",""
"94.00","94.00",""
"100.00","100.00",""
"88.80","109.00","88.80"
"70.00","89.00","70.00"
"112.00","98.00","112.00"
"111.80","109.00","77.80"
"77.80","100.00","77.80"
"49.00","49.00",""
"77.80","109.00","77.80"
"77.80","99.00","77.80"
"77.80","99.00","77.80"
"100.00","104.00","100.00"
"77.80","109.00","77.80"
"100.00","100.00",""
"77.80","99.00","77.80"
"140.00","140.00",""
"77.80","109.00","77.80"
"56.00","98.00","56.00"
"77.80","109.00","77.80"
"100.00","100.00",""
"77.80","98.00","77.80"
"77.80","109.00","77.80"
"77.80","99.00","77.80"
"100.00","114.00","100.00"
"49.00","49.00",""
"100.00","100.00","100.00"
"89.00","69.00",""
"77.80","89.00","77.80"
"79.00","79.00",""
"155.00","155.00",""
"100.00","109.00","100.00"
"77.80","99.00","77.80"
"132.30","100.00",""
"60.00","79.00","60.00"
"77.80","99.00","77.80"
"60.00","79.00","60.00"
"60.00","79.00","60.00"
"225.00","225.00",""
"77.80","99.00","77.80"
"112.00","99.00","112.00"
"77.80","109.00","77.80"
"90.00","79.00","60.00"
"77.80","109.00","77.80"
"140.00","79.00","60.00"
"89.00","89.00",""
"60.00","79.00","60.00"
"155.60","140.00","155.60"
"77.80","99.00","77.80"
"60.00","79.00","60.00"
"60.00","79.00","60.00"
"130.00","130.00",""
"125.00","100.00",""
"77.80","109.00","77.80"
"77.80","109.00","77.80"
"390.00","390.00",""
"100.00","104.00","100.00"
"235.00","235.00",""
"110.00","110.00",""
"100.00","100.00",""
"89.00","89.00",""
"200.00","205.00","200.00"
"140.00","140.00",""
"77.80","109.00","77.80"
"100.00","100.00",""
"112.00","109.00","112.00"
"130.00","130.00",""
"270.00","270.00",""
"110.00","110.00",""
"270.00","270.00",""
"94.00","94.00",""
"94.00","94.00",""
"77.80","99.00","77.80"
"74.00","74.00",""
"74.00","74.00",""
"74.00","74.00",""
"79.00","79.00",""
"340.00","290.00",""
"120.00","120.00",""
"100.00","100.00",""
"120.00","120.00",""
"170.00","170.00",""
"99.00","59.00","99.00"
"86.95","49.00",""
"99.00","99.00",""
"100.00","100.00",""
"80.00","99.00","80.00"
"109.00","109.00",""
"109.00","109.00",""
"77.80","109.00","77.80"
"166.70","100.00","80.00"
"77.80","99.00","77.80"
"77.80","109.00","77.80"
"109.00","109.00",""
"54.00","54.00",""
"79.00","79.00",""
"89.00","89.00",""
"69.00","69.00",""
"89.00","69.00",""
"150.00","150.00",""
"192.00","125.00",""
"245.00","245.00",""
"188.89","109.00","170.00"
"120.00","120.00",""
"100.00","109.00","100.00"
"49.00","49.00",""
"111.12","99.00","111.12"
"74.00","74.00",""
"77.80","99.00","77.80"
"44.45","39.00","44.45"
"69.00","69.00",""
"77.80","109.00","77.80"
"94.00","94.00",""
"144.50","105.00",""
"122.30","89.00",""
"80.00","100.00","80.00"
"80.00","109.00","80.00"
"77.78","109.00","77.78"
"125.00","125.00",""
"77.78","109.00","77.78"
"104.00","104.00",""
"77.80","107.00","77.80"
"233.40","210.00",""
"80.00","109.00","80.00"
"80.00","100.00","80.00"
"77.80","98.00","77.80"
"60.00","79.00","60.00"
"49.00","49.00",""
"60.00","79.00","60.00"
"60.00","79.00","60.00"
"111.20","109.00","111.20"
"89.00","89.00",""
"77.80","107.00","77.80"
"133.40","105.00","133.40"
"111.20","124.00","111.20"
"94.50","114.00","94.50"
"77.78","109.00","77.78"
"77.78","99.00","77.78"
"79.00","79.00",""
"135.00","135.00",""
"69.00","69.00",""
"69.00","69.00",""
"175.00","175.00",""
"231.00","175.00",""
"124.00","104.00",""
"104.00","104.00",""
"102.00","49.00",""
"215.50","160.00",""
"135.00","135.00",""
"80.00","104.00","80.00"
"54.00","54.00",""
"144.00","104.00",""
"77.78","99.00","77.78"
"77.78","109.00","77.78"
"109.00","109.00",""
"77.78","109.00","77.78"
"100.00","124.00","100.00"
"88.89","109.00","88.89"
"69.00","69.00",""
"79.00","79.00",""
"120.00","100.00","120.00"
"70.00","69.00","70.00"
"180.00","100.00",""
"49.00","49.00",""
"54.00","54.00",""
"115.00","115.00",""
"87.78","79.00",""
"280.00","280.00",""
"77.80","109.00","77.80"
"80.00","109.00","80.00"
"79.00","79.00",""
"77.80","109.00","77.80"
"79.00","79.00",""
"77.80","109.00","77.80"
"115.00","115.00",""
"69.00","69.00",""
"77.80","98.00","77.80"
"156.00","140.00","156.00"
"112.00","99.00","112.00"
"100.00","100.00",""
"104.00","104.00",""
"77.80","100.00","77.80"
"89.00","89.00",""
"100.00","100.00",""
"100.00","140.00","100.00"
"100.00","140.00","100.00"
"89.00","89.00",""
"54.00","54.00",""
"83.00","79.00","60.00"
"80.00","118.00","80.00"
"77.80","109.00","77.80"
"79.00","79.00",""
"84.00","79.00","60.00"
"125.00","125.00",""
"60.00","79.00","60.00"
"100.00","100.00","100.00"
"89.00","89.00",""
"350.00","270.00","350.00"
"215.00","215.00",""
"190.00","200.00","190.00"
"149.00","79.00","60.00"
"100.00","100.00",""
"100.00","100.00",""
"99.00","99.00",""
"77.80","109.00","77.80"
"80.00","109.00","80.00"
"80.00","109.00","80.00"
"110.00","109.00","80.00"
"80.00","89.00","80.00"
"130.00","120.00","130.00"
"200.00","200.00",""
"49.00","49.00",""
"200.00","200.00",""
"165.00","165.00",""
"80.00","109.00","80.00"
"109.00","109.00",""
"60.00","79.00","60.00"
"69.00","69.00",""
"54.00","54.00",""
"77.80","99.00","77.80"
"77.80","99.00","77.80"
"100.00","100.00",""
"100.00","100.00",""
"212.00","165.00",""
"39.00","39.00",""
"100.00","100.00",""
"60.00","79.00","60.00"
"77.80","98.00","77.80"
"290.00","180.00",""
"41.00","39.00",""
"77.80","99.00","77.80"
"77.80","99.00","77.80"
"77.80","109.00","77.80"
"100.00","89.00","100.00"
"180.00","180.00",""
"110.00","110.00",""
"77.80","99.00","77.80"
"77.80","109.00","77.80"
"110.80","109.00","77.80"
"155.60","140.00","77.80"
"100.00","100.00",""
"99.00","99.00",""
"200.00","99.00","200.00"
"60.00","79.00","60.00"
"59.00","59.00",""
"69.00","69.00",""
"109.00","109.00",""
"89.00","89.00",""
"167.00","100.00","120.00"
"60.00","79.00","60.00"
"400.00","300.00","400.00"
"60.00","79.00","60.00"
"77.78","99.00","77.78"
"89.00","89.00",""
"125.00","125.00",""
"54.00","54.00",""
"107.80","98.00","77.80"
"109.00","109.00",""
"57.00","54.00",""
"100.00","100.00",""
"77.80","99.00","77.80"
"168.00","135.00",""
"178.00","125.00","100.00"
"77.80","109.00","77.80"
"77.80","99.00","77.80"
"49.00","49.00",""
"104.00","104.00",""
"160.00","160.00",""
"160.00","160.00",""
"54.00","54.00",""
"10200.00","10200.00",""
"69.00","69.00",""
"54.00","54.00",""
"49.00","54.00","49.00"
"79.00","69.00","79.00"
"160.00","140.00","120.00"
"200.00","104.00","89.00"
"100.00","100.00",""
"150.00","150.00",""
"102.00","79.00","69.00"
"69.00","69.00",""
"156.00","140.00","156.00"
"55.56","109.00","55.56"
"69.00","69.00",""
"77.78","99.00","77.78"
"80.00","109.00","80.00"
"79.00","79.00",""
"193.00","160.00",""
"69.00","69.00",""
"91.00","89.00",""
"77.78","100.00","77.78"
"77.80","99.00","77.80"
"140.00","119.00","140.00"
"39.00","39.00",""
"109.00","109.00",""
"112.00","99.00","112.00"
"225.00","225.00",""
"425.00","225.00","425.00"
"100.00","100.00",""
"100.00","100.00",""
"77.80","109.00","77.80"
"130.00","130.00",""
"49.00","49.00",""
"109.00","109.00",""
"69.00","69.00",""
"172.00","109.00","159.00"
"54.00","54.00",""
"330.00","300.00","300.00"
"112.00","109.00","112.00"
"234.00","210.00","234.00"
"110.00","109.00",""
"100.00","100.00",""
"93.00","79.00",""
"100.00","89.00","100.00"
"77.78","99.00","77.78"
"53.00","49.00","53.00"
"77.78","99.00","77.78"
"480.00","480.00",""
"77.78","109.00","77.78"
"60.00","69.00","60.00"
"99.00","99.00",""
"209.00","209.00",""
"209.00","209.00",""
"60.00","79.00","60.00"
"60.00","79.00","60.00"
"77.77","99.00","77.77"
"111.20","79.00","60.00"
"60.00","79.00","60.00"
"60.00","79.00","60.00"
"60.00","79.00","60.00"
"60.00","79.00","60.00"
"89.00","89.00",""
"54.00","54.00",""
"119.00","119.00",""
"125.00","125.00",""
"209.00","209.00",""
"209.00","209.00",""
"120.00","120.00",""
"54.00","54.00",""
"209.00","209.00",""
"136.50","104.00",""
"104.00","104.00",""
"77.80","109.00","77.80"
"77.80","109.00","77.80"
"77.80","109.00","77.80"
"77.80","99.00","77.80"
"77.80","99.00","77.80"
"77.80","109.00","77.80"
"77.80","99.00","77.80"
"77.80","99.00","77.80"
"255.00","255.00",""
"210.00","225.00","210.00"
"100.00","100.00","100.00"
"210.00","225.00","210.00"
"60.00","89.00","60.00"
"54.00","54.00",""
"30.00","30.00",""
"30.00","30.00",""
