"id","orderid","amount","reason","nums","type","state","createby","createdate","orderAmount"
"3104","25015","22.00","商家加价！","1","merchant","success","7","2016-08-12 10:32:04",""
"3105","24548","11.00","商家加价！","3","merchant","success","7","2016-08-12 11:24:29",""
"3106","25306","45.00","商家加价！","1","merchant","success","1","2016-08-12 12:53:15",""
"3107","25306","1.00","商家加价！","2","merchant","success","1","2016-08-12 12:53:34",""
"3108","25352","14.00","商家加价！","1","merchant","success","7","2016-08-12 13:55:33",""
"3109","25371","6.67","商家加价！","1","merchant","success","1","2016-08-12 14:24:28",""
"3110","25371","25.00","商家加价！","2","merchant","success","1","2016-08-12 19:19:52",""
"3111","25337","40.00","厂家产品颜色与客户有需求有差异，客户已联系卖家更换，因此需二次上门服务费40元","1","worker","exception","9238","2016-08-12 20:31:38",""
"3112","25337","40.00","需二次上门服务","2","worker","exception","9238","2016-08-13 13:44:05",""
"3113","25337","40.00","需二次上门","3","worker","exception","9238","2016-08-13 13:44:33",""
"3114","25424","30.00","距离远","1","worker","exception","2121","2016-08-13 15:33:39",""
"3115","25424","30.00","距离远","2","worker","exception","2121","2016-08-13 15:33:41",""
"3116","25318","34.00","商家加价！","1","merchant","success","1","2016-08-13 16:40:52",""
"3117","25430","7.00","商家加价！","1","merchant","success","1","2016-08-13 17:02:50",""
"3118","25424","30.00","路程远。","3","worker","none","2121","2016-08-13 17:44:23",""
"3119","25417","12.78","商家加价！","1","merchant","success","1","2016-08-13 19:33:37",""
"3120","25417","22.23","商家加价！","2","merchant","success","1","2016-08-13 20:01:51",""
"3121","23996","44.45","商家加价！","3","merchant","success","1","2016-08-13 21:25:23",""
"3122","25337","40.00","须二次上门","4","worker","exception","9238","2016-08-14 08:58:01",""
"3123","25337","40.00","须二次上门","5","worker","exception","9238","2016-08-14 08:58:19",""
"3124","25337","40.00","须二次上门","6","worker","exception","9238","2016-08-14 08:58:24",""
"3125","25455","12.00","商家加价！","1","merchant","success","1","2016-08-14 09:58:50",""
"3126","25455","2.00","商家加价！","2","merchant","success","1","2016-08-14 09:59:10",""
"3127","25400","30.00","商家加价！","1","merchant","success","1","2016-08-14 10:04:50",""
"3128","25400","3.00","商家加价！","2","merchant","success","1","2016-08-14 10:05:12",""
"3129","25400","0.80","商家加价！","3","merchant","success","1","2016-08-14 10:05:35",""
"3130","25400","22.80","商家加价！","4","merchant","success","1","2016-08-14 10:49:42",""
"3131","25462","63.00","商家加价！","1","merchant","success","1","2016-08-14 10:59:15",""
"3132","25436","45.00","商家加价！","1","merchant","success","1","2016-08-14 16:13:50",""
"3202","25373","50.00","地址错了，不是这个地址","1","worker","exception","2527","2016-08-15 08:19:16",""
"3203","25373","60.00","客户把地址给错了，他家在望京西苑","2","worker","none","2527","2016-08-15 08:59:09",""
"3204","25509","32.00","商家加价！","1","merchant","success","1","2016-08-15 10:36:45",""
"3205","25512","25.00","商家加价！","1","merchant","success","1","2016-08-15 10:43:46",""
"3206","25377","33.00","商家加价！","1","merchant","success","1","2016-08-15 11:50:36",""
"3302","25413","35.00","商家加价！","1","merchant","success","1","2016-08-15 14:19:48",""
"3303","25116","56.00","商家加价！","1","merchant","success","1","2016-08-15 14:59:09",""
"3304","25116","11.00","商家加价！","2","merchant","success","1","2016-08-15 14:59:30",""
"3305","25519","11.11","商家加价！","1","merchant","success","1","2016-08-15 15:04:44",""
"3306","25618","22.23","商家加价！","1","merchant","success","1","2016-08-15 20:37:03",""
"3402","25376","23.00","商家加价！","1","merchant","success","1","2016-08-16 09:04:04",""
"3403","23140","89.00","商家加价！","2","merchant","success","1","2016-08-16 11:57:44",""
"3404","25515","1.00","测试","1","worker","none","8663","2016-08-16 15:38:37",""
"3405","25620","12.00","商家加价！","1","merchant","success","7","2016-08-16 17:26:48",""
"3406","25620","33.30","商家加价！","2","merchant","success","7","2016-08-16 17:32:50",""
"3407","25705","20.00","商家加价！","1","merchant","success","7","2016-08-16 17:56:50",""
"3408","25603","77.80","商家加价！","1","merchant","success","1","2016-08-16 19:52:14",""
"3409","25770","30.00","实际是3个窗户","1","worker","none","8781","2016-08-16 20:00:29",""
"3410","25773","11.12","商家加价！","1","merchant","success","1","2016-08-16 20:47:08",""
"3411","25758","12.00","商家加价！","1","merchant","success","1","2016-08-17 09:26:14",""
"3412","25786","10.00","商家加价！","1","merchant","success","1","2016-08-17 10:50:30",""
"3413","25784","15.00","商家加价！","1","merchant","success","1","2016-08-17 11:32:25",""
"3414","25784","6.70","商家加价！","2","merchant","success","1","2016-08-17 11:32:56",""
"3415","25781","34.00","商家加价！","1","merchant","success","1","2016-08-17 11:50:19",""
"3416","25781","70.00","商家加价！","2","merchant","success","1","2016-08-17 14:06:29",""
"3417","25803","10.00","商家加价！","1","merchant","success","1","2016-08-17 14:26:04",""
"3418","25803","1.00","商家加价！","2","merchant","success","1","2016-08-17 14:26:13",""
"3419","25803","1.00","商家加价！","3","merchant","success","1","2016-08-17 14:26:23",""
"3420","25398","30.00","没有螺丝","1","worker","exception","9647","2016-08-17 15:00:56",""
"3421","25802","32.23","商家加价！","1","merchant","success","1","2016-08-17 15:29:57",""
"3422","25809","5.45","商家加价！","1","merchant","success","1","2016-08-17 16:14:05",""
"3423","25812","5.45","商家加价！","1","merchant","success","1","2016-08-17 17:25:00",""
"3424","25398","33.00","买螺丝胀塞","2","worker","exception","9647","2016-08-17 18:41:27",""
"3425","25817","40.00","此申请路程远程误工费。","1","worker","none","2007","2016-08-17 20:27:03",""
"3426","25777","50.00","厂家所发的沙帘铁勾和塑料挂环配件不够，缺少铁勾92个，塑料挂环54个！所补费用为二次上门服务费用，谢谢！","1","worker","none","9440","2016-08-17 23:44:16",""
"3502","25398","37.00","商家加价！","3","merchant","success","1","2016-08-18 11:57:47",""
"3503","25739","10.00","商家加价！","1","merchant","success","1","2016-08-18 12:00:33",""
"3504","25706","16.67","商家加价！","1","merchant","success","1","2016-08-18 12:03:59",""
"3505","25917","25.00","商家加价！","1","merchant","success","1","2016-08-18 13:45:38",""
"3506","25751","35.00","商家加价！","1","merchant","success","1","2016-08-18 14:36:43",""
"3507","25615","35.00","商家加价！","1","merchant","success","1","2016-08-18 14:37:21",""
"3508","25753","7.00","商家加价！","1","merchant","success","7","2016-08-18 15:32:17",""
"3509","25933","9.89","商家加价！","1","merchant","success","1","2016-08-18 16:29:23",""
"3510","25823","23.00","商家加价！","1","merchant","success","1","2016-08-18 17:34:40",""
"3511","25909","34.00","商家加价！","1","merchant","success","1","2016-08-19 11:13:58",""
"3512","25971","20.00","路费","1","worker","exception","1220","2016-08-19 11:53:39",""
"3513","25971","20.00","商家加价！","2","merchant","success","1","2016-08-19 12:11:43",""
"3514","25825","20.00","打摩托进来单程10元，来回共20，申请补价","1","worker","none","9208","2016-08-19 12:57:42",""
"3515","25988","80.00","商家加价！","1","merchant","success","1","2016-08-19 15:14:40",""
"3516","25942","34.00","商家加价！","1","merchant","success","1","2016-08-19 15:25:21",""
"3517","25920","31.20","商家加价！","1","merchant","success","7","2016-08-19 15:35:32",""
"3518","25996","25.00","商家加价！","1","merchant","success","1","2016-08-19 15:57:06",""
"3519","25733","33.00","商家加价！","1","merchant","success","1","2016-08-19 16:06:30",""
"3520","25950","60.00","全部是保温墙","1","worker","exception","2527","2016-08-20 08:51:50",""
"3521","25950","60.00","保温墙","2","worker","exception","2527","2016-08-20 09:04:24",""
"3522","25950","34.00","商家加价！","3","merchant","success","1","2016-08-20 09:23:16",""
"3523","25721","12.00","商家加价！","1","merchant","success","1","2016-08-20 09:49:20",""
"3524","26027","5.45","商家加价！","1","merchant","success","1","2016-08-20 11:14:47",""
"3525","25706","44.00","商家加价！","2","merchant","success","1","2016-08-20 11:42:12",""
"3526","26046","18.89","商家加价！","1","merchant","success","1","2016-08-20 15:50:11",""
"3527","25977","32.30","商家加价！","1","merchant","success","1","2016-08-20 17:21:12",""
"3528","26066","23.40","商家加价！","1","merchant","success","1","2016-08-20 17:33:34",""
"3529","26034","86.70","商家加价！","1","merchant","success","7","2016-08-20 19:43:51",""
"3530","25782","12.20","商家加价！","1","merchant","success","7","2016-08-20 20:20:50",""
"3531","25782","10.00","商家加价！","2","merchant","success","7","2016-08-20 20:21:07",""
"3532","26057","39.50","商家加价！","1","merchant","success","7","2016-08-20 20:22:57",""
"3533","25505","11.20","商家加价！","1","merchant","success","7","2016-08-20 21:01:47",""
"3602","24502","40.00","商家加价！","3","merchant","success","1","2016-08-21 09:13:36",""
"3603","26042","20.00","商家加价！","1","merchant","success","1","2016-08-21 09:55:10",""
"3604","26027","32.50","商家加价！","2","merchant","success","1","2016-08-21 10:06:26",""
"3605","26058","30.00","两个超过两米，一个补15，两个超过两米，总共补30","1","worker","exception","601","2016-08-21 11:10:58",""
"3606","26058","30.00","两个超过两米，一个补15，两个超过两米，总共补30","2","worker","exception","601","2016-08-21 11:11:00",""
"3607","26058","33.30","商家加价！","3","merchant","success","1","2016-08-21 11:33:50",""
"3608","25986","40.00","用户这个尺寸是大号的","1","worker","exception","9647","2016-08-21 12:16:23",""
"3609","25986","30.00","商家加价！","2","merchant","success","1","2016-08-21 12:39:53",""
"3610","26132","8.78","商家加价！","1","merchant","success","1","2016-08-21 15:01:20",""
"3611","26154","23.00","商家加价！","1","merchant","success","1","2016-08-22 12:55:35",""
"3612","26109","56.00","商家加价！","1","merchant","success","1","2016-08-22 13:59:30",""
"3613","26158","24.00","商家加价！","1","merchant","success","1","2016-08-22 16:02:20",""
"3614","26195","2.00","","1","merchant","success","9444","2016-08-22 16:55:10",""
"3615","26195","4.00","谢谢谢谢谢谢谢谢","2","worker","none","8663","2016-08-22 17:00:43",""
"3616","25994","40.00","现场根本不是只打两个孔，东西太重，安装太复杂，要求精度太高，一般水电工都装不了，花了两小时才装好，","1","worker","none","8357","2016-08-22 21:57:48",""
"3702","26021","50.00","商家加价！","1","merchant","success","1","2016-08-23 11:45:11",""
"3802","26403","1.00","","1","merchant","exception","8038","2016-08-23 12:41:32",""
"3803","26403","1.00","","2","merchant","exception","8038","2016-08-23 12:43:38",""
"3804","26403","1.00","","3","merchant","exception","8038","2016-08-23 12:44:46",""
"3805","26403","1.00","","4","merchant","success","8038","2016-08-23 13:53:35",""
"3806","26403","1.00","测试","5","worker","success","8455","2016-08-23 14:01:42",""
"3807","26189","47.00","商家加价！","1","merchant","success","1","2016-08-23 14:18:31",""
"3808","26318","30.00","商家加价！","1","merchant","success","1","2016-08-23 14:37:34",""
"3809","26128","80.00","商家加价！","1","merchant","success","1","2016-08-23 16:13:28",""
"3810","26205","70.00","商家加价！","1","merchant","success","1","2016-08-23 16:37:06",""
"3811","26205","7.80","商家加价！","2","merchant","success","1","2016-08-23 16:37:20",""
"3812","26194","110.00","商家加价！","1","merchant","success","7","2016-08-23 17:32:02",""
"3813","26434","1.00","","1","merchant","success","8038","2016-08-23 17:32:19",""
"3814","25772","33.42","商家加价！","1","merchant","success","7","2016-08-23 17:42:16",""
"3815","26450","13.00","商家加价！","1","merchant","success","1","2016-08-23 18:58:10",""
"3816","26129","40.00","起步费80","1","worker","none","9405","2016-08-23 19:13:12",""
"3817","26453","100.00","此单在下单之前已经有师傅联系过客户上门安装时间，怎么回事？？给我个解释！","1","worker","none","2007","2016-08-23 22:26:10",""
"3902","26434","1.00","","2","merchant","none","8038","2016-08-24 09:42:43",""
"3903","26503","10.00","aaaaaasss","1","worker","none","8663","2016-08-24 10:09:16",""
"3904","26504","1.00","","1","merchant","success","9444","2016-08-24 10:16:48",""
"3905","26166","32.30","商家加价！","1","merchant","success","7","2016-08-24 11:16:08",""
"3906","26504","10.00","","2","merchant","success","9444","2016-08-24 12:00:35",""
"3907","26504","2.00","测试","3","worker","success","8663","2016-08-24 12:09:05",""
"3908","26424","33.00","商家加价！","1","merchant","success","1","2016-08-24 12:27:25",""
"3909","26310","47.00","商家加价！","1","merchant","success","1","2016-08-24 14:14:39",""
"3910","25603","100.00","商家加价！","2","merchant","success","1","2016-08-24 14:42:08",""
"3911","26534","60.00","远程费60元，离我这儿有近40公里","1","worker","none","8274","2016-08-24 14:44:43",""
"3912","26554","19.89","商家加价！","1","merchant","success","1","2016-08-24 15:00:15",""
"3913","26112","33.00","商家加价！","1","merchant","success","1","2016-08-24 15:39:26",""
"3914","26406","33.00","商家加价！","1","merchant","success","1","2016-08-24 16:24:29",""
"3915","26407","78.00","商家加价！","1","merchant","success","1","2016-08-24 16:34:24",""
"3916","26502","1.00","测试测试","1","worker","success","8663","2016-08-24 17:13:51",""
"3917","26112","20.00","商家加价！","2","merchant","success","1","2016-08-24 18:20:10",""
"4002","26117","20.00","商家加价！","1","merchant","success","1","2016-08-25 08:50:27","104.00"
"4003","26420","40.00","商家加价！","1","merchant","success","1","2016-08-25 08:54:28","120.00"
"4004","26555","2.00","","1","merchant","none","8038","2016-08-25 09:17:59","165.00"
"4005","26110","20.00","商家加价！","1","merchant","success","7","2016-08-25 10:43:22","104.00"
"4006","26117","20.00","商家加价！","2","merchant","success","7","2016-08-25 10:50:41","124.00"
"4007","26612","10.00","商家加价！","1","merchant","success","1","2016-08-25 11:05:25","49.00"
"4008","26166","56.70","商家加价！","2","merchant","success","7","2016-08-25 13:44:02","92.30"
"4009","26628","1.00","","1","merchant","exception","8038","2016-08-25 13:56:02","69.00"
"4010","26044","67.00","商家加价！","1","merchant","success","1","2016-08-25 14:29:13","125.00"
"4011","26564","2.00","","1","merchant","success","9444","2016-08-25 14:42:00","100.00"
"4012","26564","3.00","测试","2","worker","success","8663","2016-08-25 14:44:33","102.00"
"4013","26173","30.00","商家加价！","1","merchant","success","1","2016-08-26 14:59:54","80.00"
"4014","26504","1.00","商家加价！","4","merchant","success","1","2016-08-26 16:50:15","92.00"
"4015","26628","30.00","路程有20多公里","2","worker","none","1958","2016-08-26 17:55:56","69.00"
"4016","26629","50.00","因货物问题再，重新拆卸","1","worker","none","9889","2016-08-26 19:16:19","100.00"
"4017","26711","30.00","龙光城20公里，停车费5元","1","worker","none","9527","2016-08-26 19:28:16","77.80"
"4018","26656","25.00","商家加价！","1","merchant","success","7","2016-08-27 10:06:11","150.00"
"4019","26609","20.00","商家加价！","1","merchant","success","1","2016-08-27 11:38:02","89.00"
"4020","26616","95.00","商家加价！","1","merchant","success","1","2016-08-27 15:10:21","100.00"
"4021","26616","45.00","商家加价！","2","merchant","success","1","2016-08-27 16:55:41","195.00"
"4022","26698","20.00","商家加价！","1","merchant","success","1","2016-08-27 17:05:12","115.00"
"4023","26518","51.20","商家加价！","1","merchant","success","7","2016-08-27 17:33:33","60.00"
"4024","26780","10.00","商家加价！","1","merchant","success","1","2016-08-28 08:59:50","77.78"
"4025","26773","23.80","商家加价！","1","merchant","success","1","2016-08-28 09:03:37","104.00"
"4026","26773","6.00","商家加价！","2","merchant","success","1","2016-08-28 09:04:17","127.80"
"4027","26204","33.00","商家加价！","1","merchant","success","1","2016-08-28 09:46:16","77.80"
"4028","26172","30.00","11个窗口。","1","worker","none","1995","2016-08-28 12:22:49","80.00"
"4029","26818","20.00","商家加价！","1","merchant","success","1","2016-08-28 12:54:00","60.00"
"4030","26729","23.00","商家加价！","1","merchant","success","1","2016-08-28 15:29:20","70.00"
"4031","26839","112.00","商家加价！","1","merchant","success","1","2016-08-28 17:00:11","89.00"
"4032","26616","20.00","轨道过长，切割了2个弯轨，长28厘米两条","3","worker","exception","9271","2016-08-28 17:05:10","240.00"
"4033","26616","23.00","商家加价！","4","merchant","success","1","2016-08-28 17:23:49","240.00"
"4034","26882","40.45","商家加价！","1","merchant","success","1","2016-08-29 12:54:05","104.00"
"4035","26878","12.00","商家加价！","1","merchant","success","1","2016-08-29 13:11:01","77.78"
"4036","26421","111.00","商家加价！","1","merchant","success","7","2016-08-29 15:00:45","89.00"
"4037","26746","16.00","商家加价！","1","merchant","success","1","2016-08-29 16:14:54","114.00"
"4038","26912","200.00","这热毛巾架其实就是电暖气片，按装高度较高，而且管道还没装好，又比较重，按装工作量较大！","1","worker","none","10558","2016-08-29 22:47:13","100.00"
"4102","25614","12.00","商家加价！","1","merchant","success","1","2016-08-30 09:40:39","100.00"
"4103","26919","20.00","大厅三米六多","1","worker","exception","1120","2016-08-30 11:00:38","100.00"
"4202","27006","6.00","商家加价！","1","merchant","success","1","2016-08-30 11:52:07","54.00"
"4302","26113","55.50","商家加价！","1","merchant","success","1","2016-08-30 13:07:14","160.00"
"4303","26902","50.00","商家加价！","1","merchant","success","1","2016-08-30 14:31:16","54.00"
"4304","26919","20.00","大厅尺寸三米六多","2","worker","none","1120","2016-08-30 15:06:23","100.00"
"4305","27223","34.00","商家加价！","1","merchant","success","1","2016-08-30 15:06:28","120.00"
"4306","26896","34.00","商家加价！","1","merchant","success","1","2016-08-30 15:16:24","77.80"
"4307","26918","45.00","商家加价！","1","merchant","success","1","2016-08-30 15:34:24","111.10"
"4308","25337","45.00","二次上门服务费","7","worker","none","9238","2016-08-30 16:08:37","89.00"
"4309","27227","45.00","商家加价！","1","merchant","success","1","2016-08-30 18:29:02","300.00"
"4310","26452","30.00","商家加价！","1","merchant","success","1","2016-08-30 18:29:52","300.00"
"4311","27228","30.00","路太远36公里","1","worker","exception","8094","2016-08-30 19:34:59","90.00"
"4312","27228","30.00","路太远30多公里","2","worker","none","8094","2016-08-30 21:02:16","90.00"
"4313","27223","110.00","高空与拆旧","2","worker","exception","8094","2016-08-31 09:59:53","154.00"
"4314","27248","20.00","商家加价！","1","merchant","success","1","2016-08-31 10:29:42","70.00"
"4315","26897","40.00","商家加价！","1","merchant","success","1","2016-08-31 15:08:34","160.00"
"4316","27211","46.67","商家加价！","1","merchant","success","1","2016-08-31 16:01:34","120.00"
"4317","27104","29.00","商家加价！","1","merchant","success","1","2016-08-31 17:17:51","100.00"
"4318","27290","10.00","商家加价！","1","merchant","success","1","2016-08-31 19:15:52","69.00"
"4319","27306","68.00","商家加价！","1","merchant","success","1","2016-08-31 20:51:10","54.00"
"4320","26658","66.90","商家加价！","1","merchant","success","1","2016-08-31 20:59:41","60.00"
"4321","26658","7.80","商家加价！","2","merchant","success","1","2016-08-31 21:00:20","126.90"
"4322","27320","30.00","50多公里，安装师傅申请30元远程费，谢谢","1","worker","none","10172","2016-09-01 10:00:46","125.00"
"4323","27323","77.80","商家加价！","1","merchant","success","1","2016-09-01 10:23:03","77.80"
"4324","27332","20.00","周六单独专＝","1","worker","exception","1018","2016-09-01 11:50:00","49.00"
"4325","27330","44.45","商家加价！","1","merchant","success","1","2016-09-01 13:48:46","66.67"
"4326","26836","48.90","商家加价！","1","merchant","success","7","2016-09-01 16:35:22","140.00"
"4327","26930","54.50","商家加价！","1","merchant","success","7","2016-09-01 17:08:42","140.00"
"4328","26554","89.00","商家加价！","2","merchant","success","1","2016-09-01 17:41:33","88.89"
"4402","27332","20.00","程远","2","worker","none","1018","2016-09-01 19:19:17","49.00"
"4403","27347","80.00","应客户要求额外安装窗帘","1","worker","exception","10738","2016-09-01 19:23:57","125.00"
"4404","26669","29.00","二次上门费用","1","worker","exception","9930","2016-09-01 21:10:41","140.00"
"4405","27371","13.88","商家加价！","1","merchant","none","1","2016-09-02 09:31:17","125.00"
"4406","26897","60.00","一起是八个窗帘","2","worker","none","2537","2016-09-02 09:51:53","200.00"
"4407","26872","77.80","商家加价！","1","merchant","success","1","2016-09-02 11:07:34","55.60"
"4408","27417","20.00","商家加价！","1","merchant","success","1","2016-09-02 11:08:38","80.00"
"4409","27353","34.00","商家加价！","1","merchant","success","1","2016-09-02 13:07:07","77.80"
"4410","27381","17.20","商家加价！","1","merchant","success","7","2016-09-02 13:11:35","94.00"
"4411","27321","40.00","高度4米多5米左右，补40元","1","worker","exception","601","2016-09-02 14:17:41","77.80"
"4412","27321","40.00","高度4米多5米左右，补40元","2","worker","exception","601","2016-09-02 14:17:42","77.80"
"4413","27321","40.00","商家加价！","3","merchant","success","1","2016-09-02 14:47:39","77.80"
"4414","27321","5.00","商家加价！","4","merchant","success","1","2016-09-02 14:48:00","117.80"
"4415","26929","18.70","商家加价！","1","merchant","success","1","2016-09-02 17:16:57","69.00"
"4416","27345","25.00","路程有20多里，补路程费","1","worker","none","1958","2016-09-03 06:09:50","89.00"
"4417","27306","34.00","商家加价！","2","merchant","success","1","2016-09-03 10:50:25","122.00"
"4418","27456","11.20","商家加价！","1","merchant","success","1","2016-09-03 11:53:34","77.80"
"4419","27248","30.00","商家东西没有发全。","2","worker","exception","8094","2016-09-03 12:12:56","90.00"
"4420","27248","30.00","商家东西没有发全。需要二次上门。","3","worker","none","8094","2016-09-03 12:13:28","90.00"
"4421","26669","65.50","商家加价！","2","merchant","success","1","2016-09-03 14:21:59","140.00"
"4422","27503","70.00","商家加价！","1","merchant","success","1","2016-09-03 14:37:37","170.00"
"4423","26645","11.20","商家加价！","1","merchant","success","7","2016-09-03 14:43:25","99.00"
"4424","27528","77.80","商家加价！","1","merchant","success","1","2016-09-03 15:23:04","104.00"
"4425","27347","29.00","商家加价！","2","merchant","success","7","2016-09-03 17:06:50","125.00"
"4426","27509","50.00","商家发货，配件错误，不能安装，需要从发后，二次上门安装","1","worker","exception","4590","2016-09-03 17:40:41","240.00"
"4427","27495","11.00","商家加价！","1","merchant","success","7","2016-09-03 17:54:11","89.00"
"4428","26870","19.40","商家加价！","1","merchant","success","7","2016-09-03 18:59:07","114.00"
"4502","27603","10.00","merchantadd amount","1","merchant","success","8663","2016-09-03 22:42:12","30.00"
"4503","27603","1.00","……","2","worker","success","8663","2016-09-03 23:09:50","40.00"
"4504","27608","10.00","merchantadd amount","1","merchant","success","8663","2016-09-03 23:27:35","30.00"
"4505","27547","10.00","merchantadd amount","1","merchant","exception","8663","2016-09-03 23:30:09","30.00"
"4506","27547","1.00","merchantadd amount","2","merchant","none","8663","2016-09-03 23:30:36","30.00"
"4507","27454","30.00","房顶已经吊顶","1","worker","exception","2527","2016-09-04 08:20:21","77.78"
"4508","27454","30.00","有铝合金吊顶","2","worker","exception","2527","2016-09-04 09:06:22","77.78"
"4509","27529","20.00","商家加价！","1","merchant","success","1","2016-09-04 10:06:49","160.00"
"4510","27454","33.50","商家加价！","3","merchant","success","1","2016-09-04 10:19:40","77.78"
"4511","27364","23.00","商家加价！","1","merchant","success","1","2016-09-04 12:44:29","60.00"
"4512","27640","34.00","商家加价！","1","merchant","success","1","2016-09-04 13:47:05","600.00"
"4513","27525","30.00","远程费","1","worker","exception","9728","2016-09-04 13:52:28","77.80"
"4514","27223","111.00","商家加价！","3","merchant","success","1","2016-09-04 17:05:42","154.00"
"4515","27223","11.00","商家加价！","4","merchant","success","1","2016-09-04 17:08:57","265.00"
"4516","27622","40.00","商家加价！","1","merchant","success","1","2016-09-05 09:02:02","120.00"
"4517","27664","20.00","merchantadd amount","1","merchant","success","749","2016-09-05 10:06:15","60.00"
"4518","27708","25.00","商家加价！","1","merchant","success","1","2016-09-05 11:39:45","99.00"
"4519","27509","33.00","商家加价！","2","merchant","success","1","2016-09-05 12:40:24","240.00"
"4520","27692","55.56","商家加价！","1","merchant","success","1","2016-09-05 12:46:34","100.00"
"4521","27656","11.00","商家加价！","1","merchant","success","1","2016-09-05 15:18:49","100.00"
"4522","27486","33.40","商家加价！","1","merchant","success","1","2016-09-05 15:38:08","69.00"
"4523","27707","33.40","商家加价！","1","merchant","success","1","2016-09-05 17:28:33","77.80"
"4524","27245","33.30","商家加价！","1","merchant","success","1","2016-09-05 20:57:38","115.00"
"4602","27461","20.00","商家加价！","1","merchant","success","1","2016-09-06 09:42:01","49.00"
"4603","27806","700.00","merchantadd amount","1","merchant","exception","8663","2016-09-06 09:43:43","330.00"
"4604","27806","700.00","merchantadd amount","2","merchant","exception","8663","2016-09-06 09:43:55","330.00"
"4605","27806","700.00","merchantadd amount","3","merchant","success","8663","2016-09-06 10:00:46","330.00"
"4606","27812","200.00","merchantadd amount","1","merchant","success","8663","2016-09-06 10:09:13","100.00"
"4607","27812","400.00","merchantadd amount","2","merchant","success","8663","2016-09-06 10:09:46","300.00"
"4608","26688","57.30","商家加价！","1","merchant","success","7","2016-09-06 10:32:48","165.00"
"4609","27825","100.00","merchantadd amount","1","merchant","success","97","2016-09-06 10:53:24","635.00"
"4610","26432","33.00","商家加价！","1","merchant","success","1","2016-09-06 14:05:53","160.00"
"4611","27377","8.80","商家加价！","1","merchant","success","7","2016-09-06 15:33:08","69.00"
"4612","26532","32.50","商家加价！","1","merchant","success","1","2016-09-06 16:10:16","104.00"
"4613","27724","5.00","商家加价！","1","merchant","success","1","2016-09-06 16:31:17","49.00"
"4614","27724","0.90","商家加价！","2","merchant","success","1","2016-09-06 16:31:33","54.00"
"4615","27858","10.00","merchantadd amount","1","merchant","success","8663","2016-09-06 16:48:45","40.00"
"4616","27858","1.00","呃呃呃得得得","2","worker","exception","8663","2016-09-06 16:52:10","50.00"
"4617","27858","1.00","呃呃呃得得得","3","worker","success","8663","2016-09-06 16:52:11","50.00"
"4618","27612","29.20","商家加价！","1","merchant","success","7","2016-09-06 16:57:58","82.00"
"4702","27921","60.00","商家加价！","1","merchant","success","1","2016-09-07 12:05:05","130.00"
"4703","27826","67.00","商家加价！","1","merchant","success","1","2016-09-07 12:37:53","185.00"
"4704","27954","1.00","merchantadd amount","1","merchant","success","8455","2016-09-07 15:54:57","40.00"
"4705","27954","1.00","merchantadd amount","2","merchant","success","8455","2016-09-07 17:41:46","41.00"
"4706","27903","20.00","远程费","1","worker","exception","9728","2016-09-07 19:02:23","77.80"
"4707","27628","20.00","远程费","1","worker","exception","9728","2016-09-07 19:03:11","77.80"
"4708","27941","30.00","距离远","1","worker","exception","10352","2016-09-07 21:43:44","77.80"
"4709","27989","100.00","merchantadd amount","1","merchant","success","8455","2016-09-08 09:04:34","50.00"
"4710","27943","30.00","路程有25多公里，补点油费，","1","worker","exception","1958","2016-09-08 09:44:07","89.00"
"4711","27943","30.00","路程有25多公里，补点油费，","2","worker","exception","1958","2016-09-08 09:44:40","89.00"
"4712","27515","10.00","商家加价！","1","merchant","success","7","2016-09-08 11:10:10","49.00"
"4713","28011","30.00","拿货地址与安装地址太远","1","worker","none","8556","2016-09-08 12:17:45","80.00"
"4714","28029","100.00","merchantadd amount","1","merchant","success","357","2016-09-08 13:44:42","32.00"
"4715","27914","29.00","商家加价！","1","merchant","success","1","2016-09-08 19:08:34","49.00"
"4716","27903","33.40","商家加价！","2","merchant","success","7","2016-09-09 09:51:13","77.80"
"4717","27507","30.00","商家加价！","1","merchant","success","7","2016-09-09 11:14:32","100.00"
